page_id,text_id,title,original_title,full_bibliographic_entry,year,publisher,location,language,page_count,clean_content,categories,main_category,time_period
7191,54788,"\n""De viris"" in",1,"\n""De viris"" in [1]. Hommes et destins [Paris, 1999], No. 1, pp. 7-(14). [2]. Hommes et destins [Paris, 2000], No. 1, pp. 7-(14) [Le Livre de Poche, 14918]. [3]. Stefan Zweig. L'oeuvre romanesque [Paris, 1998-1999], Vol. 6, No. 1, pp. 7-(14)\n\n""Préf",1999.0,"\n""De viris"" in [1]. Hommes et destins [Paris",Paris,French,,"\n""De viris"" in [1]. Hommes et destins [Paris, 1999], No. 1, pp. 7-(14). [2]. Hommes et destins [Paris, 2000], No. 1, pp. 7-(14) [Le Livre de Poche, 14918]. [3]. Stefan Zweig. L'oeuvre romanesque [Paris, 1998-1999], Vol. 6, No. 1, pp. 7-(14)\n\n""Préface"" in [1]. Pays, villes, paysages. Escrits de voyage [Paris, 1996], No. 1, pp. 7-(11). [2]. Pays, villes, paysages. Escrits de voyage [Paris, 1998], No. 1, pp. 5-(9) [Le Livre de Poche, 14458] \n\n\n\n",Secondary Literature / Authors (French),Secondary Literature,Late 20th Century (1981-2000)
5073,35917,''',1938,"'''[1938]: Vrijzinnige Christelijke Jeugd Centrale, Utrecht'''\n\n''Jeremia'' [Jeremias. Eine dramatische Dichtung in neun Bildern]. Translated by Halbo C[hristiaan] Kool. 60 leaves. 2nd edition\n\nPublished online:\n\nhttps://www.delpher.nl/nl/boeke",1938.0,'''[1938]: Vrijzinnige Christelijke Jeugd Centrale,Published online,,,"'''[1938]: Vrijzinnige Christelijke Jeugd Centrale, Utrecht'''\n\n''Jeremia'' [Jeremias. Eine dramatische Dichtung in neun Bildern]. Translated by Halbo C[hristiaan] Kool. 60 leaves. 2nd edition\n\nPublished online:\n\nhttps://www.delpher.nl/nl/boeken/view?coll=boeken&identifier=MMKB06:000004294\n\n",Dramas / Volumes (Dutch),Dramas,During Lifetime (1881-1942)
4990,35418,''',1938,"'''[1938]: Petit St. Hubert bij de Witte Brug, Scheveningen, Netherlands'''\n\n''Jeremia'' [A stage play based on Stefan Zweig's ''Jeremias. Eine dramatische Dichtung in neun Bildern'']. Staged by Abraham van der Vies at the ""Petit St. Hubert bij de",1938.0,'''[1938]: Petit St. Hubert bij de Witte Brug,The original poster for the play is published online,,,"'''[1938]: Petit St. Hubert bij de Witte Brug, Scheveningen, Netherlands'''\n\n''Jeremia'' [A stage play based on Stefan Zweig's ''Jeremias. Eine dramatische Dichtung in neun Bildern'']. Staged by Abraham van der Vies at the ""Petit St. Hubert bij de Witte Brug"" in Scheveningen, 9 & 10 July 1938 at 10 pm. Adapted by Halbo C. Kool. Music by Robert de Roos. 150 performers from the Vrijzinnig Christelijke Jeugdcentrale, Utrecht\n\nThe original poster for the play is published online:\n\nhttp://www.geheugenvannederland.nl/nl/geheugen/view?coll=ngvn&identifier=KONB16%3A84382899\n\nNewspaper ads:\n\n""Openluchtvoorstellingen: Jeremia. Stefan Zweig."" [Open-air Performances: Jeremias. Stefan Zweig] in ''Leidsch Dagblad'' [Leiden Daily] [Leiden], Vol. 79 No. 24011 [7 July 1938], pp. 4 & 8\n\nPublished online:\n\nhttp://leiden.courant.nu/issue/LD/1938-07-07/edition/0/page/4\n\nhttp://leiden.courant.nu/issue/LD/1938-07-04/edition/0/page/8\n\n\n",Films / Plays / Operas,Films,During Lifetime (1881-1942)
5552,38665,"""Jeremias""",Jeremias,"""Jeremias"" [Jeremias] in \n\nObras completas de Stefan Zweig [Madried], Vol. 1 [1955], No. 22, pp. (1191)-1396\nObras de Stefan Zweig [Barcelona/Madrid 1958], Vol. 2, No.26, pp. 607-822\n\n",1955.0,"""Jeremias"" [Jeremias] in \n\nObras completas de Stefan Zweig [Madried]",,Spanish,,"""Jeremias"" [Jeremias] in \n\nObras completas de Stefan Zweig [Madried], Vol. 1 [1955], No. 22, pp. (1191)-1396\nObras de Stefan Zweig [Barcelona/Madrid 1958], Vol. 2, No.26, pp. 607-822\n\n",Dramas / Individual Dramas (Spanish),Dramas,Post-WWII (1943-1980)
495,27997,''',1987,"'''[1987]: Markus Wiener Publishers Inc., New York'''\n\n''Jewish Legends''. Translated by Eden and Cedar Paul with a new Introduction by Leon Botstein. Cover design by Cheryl Mirkin. xxxviii/263p. Illustrated. [Masterworks of Modern Jewish Writing.",1987.0,Inc,New York,English,263.0,"'''[1987]: Markus Wiener Publishers Inc., New York'''\n\n''Jewish Legends''. Translated by Eden and Cedar Paul with a new Introduction by Leon Botstein. Cover design by Cheryl Mirkin. xxxviii/263p. Illustrated. [Masterworks of Modern Jewish Writing. Edited by Jonathan D. Sarna]\n\n'''Contents:'''\n\nIntroduction, pp. vii-xxxviii\nThe Buried Candelabrum [Der begrabene Leuchter. Illustrated by Berthold Wolpe], pp. (1)-143\nRachel Arraigns with God [Rahel rechtet mit Gott], pp. (145)-164\nThe Legend of the Third Dove [Die Legende der dritten Taube], pp. (165)-171\nVirata or the Eyes of the Dying (sic) Brother [Die Augen des ewigen Bruders], pp. (173)-224\nBuchmendel [Buchmendel], pp. (225)-263\n\n\n\n",Fiction / Volumes (English),Fiction,Late 20th Century (1981-2000)
524,42945,"""Ji xiangtong you butong de liang jiemei""",Die gleich-ungleichen Schwestern,"""Ji xiangtong you butong de liang jiemei"" [Die gleich-ungleichen Schwestern] in:\n\nCiweige ji [Beijing, 2000], No. 9, pp. 261-288\nCiweige jingdian xiaoshuo [Yanji, 2000], Vol. 3, No. 21, pp. 872-899\nCiweige xiaoshuo ji [Beijing, 1997], Vol. 3, No.",2000.0,"""Ji xiangtong you butong de liang jiemei"" [Die gleich-ungleichen Schwestern] in:\n\nCiweige ji [Beijing",See also,Chinese,,"""Ji xiangtong you butong de liang jiemei"" [Die gleich-ungleichen Schwestern] in:\n\nCiweige ji [Beijing, 2000], No. 9, pp. 261-288\nCiweige jingdian xiaoshuo [Yanji, 2000], Vol. 3, No. 21, pp. 872-899\nCiweige xiaoshuo ji [Beijing, 1997], Vol. 3, No. 28, pp. 290-314\nXiangqi de gushi [Beijing, 2000/2], No. 9, pp. 261-288\n\n\n'''See also:''' '''[1]'''. Yidui kusi er you huiyi de luansheng jiemei\n\n\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
1618,6233,"\n""Yizhe xu"" in Luoman Luolan zhuan",Changsha 1984,"\n""Yizhe xu"" in Luoman Luolan zhuan [Changsha 1984], No. 1, pp. 1-9 [A foreword to this volume by Qihuang Jiang and Weiwan Fang]\n""Yizhe xu"" in Yingxiong jiaoxiangyue: Luoman Luolan zhuan [Changsha 1993], No. 2, pp. 1-9 [A foreword to this volume]\n\",1984.0,"\n""Yizhe xu"" in Luoman Luolan zhuan [Changsha",Yingxiong jiaoxiangyue,Chinese,,"\n""Yizhe xu"" in Luoman Luolan zhuan [Changsha 1984], No. 1, pp. 1-9 [A foreword to this volume by Qihuang Jiang and Weiwan Fang]\n""Yizhe xu"" in Yingxiong jiaoxiangyue: Luoman Luolan zhuan [Changsha 1993], No. 2, pp. 1-9 [A foreword to this volume]\n\n\n",Secondary Literature / Authors (Chinese),Secondary Literature,Late 20th Century (1981-2000)
1034,43111,"""Jianwang de beiai""",Die Tragik der Vergeßlichkeit,"""Jianwang de beiai"" [Die Tragik der Vergeßlichkeit] in:\n\nCiweige sanwen jingxuan [Beijing, 1997], No. 3, pp. 10-15\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 6, No. 30, pp. 229-234\n\n\n",1997.0,"""Jianwang de beiai"" [Die Tragik der Vergeßlichkeit] in:\n\nCiweige sanwen jingxuan [Beijing",,Chinese,,"""Jianwang de beiai"" [Die Tragik der Vergeßlichkeit] in:\n\nCiweige sanwen jingxuan [Beijing, 1997], No. 3, pp. 10-15\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 6, No. 30, pp. 229-234\n\n\n",Essays / Individual Essays (Chinese),Essays,Late 20th Century (1981-2000)
580,56796,"""Jiating nü jiaoshi""",Die Gouvernante,"""Jiating nü jiaoshi"" [Die Gouvernante] in ''Shijie wenxue'' [Beijing], No. 117 [March 1963], pp. 80-95 [Translated by Mo Mo]\n\n'''See:''' Die Gouvernante. Translations: Chinese\n\n",1963.0,"""Jiating nü jiaoshi"" [Die Gouvernante] in ''Shijie wenxue'' [Beijing]",See,Chinese,,"""Jiating nü jiaoshi"" [Die Gouvernante] in ''Shijie wenxue'' [Beijing], No. 117 [March 1963], pp. 80-95 [Translated by Mo Mo]\n\n'''See:''' Die Gouvernante. Translations: Chinese\n\n",Fiction / Individual Stories (Chinese),Fiction,Post-WWII (1943-1980)
206,21349,''',1965 and 1974,"'''[1965 and 1974]: Misuzu Shobo, Tokyo'''\n\n''Jidai to sekai'' [Zeit und Welt]. Vol. 19 of Tsuvaiku zenshu. 19 vols. 1961-1965. Translated with an afterword and annotations by Toku Saruta. 350/(2)p. 4 leaves of photographs [Moscow during the 1928 c",1965.0,'''[1965 and,Wien,Japanese,350,"'''[1965 and 1974]: Misuzu Shobo, Tokyo'''\n\n''Jidai to sekai'' [Zeit und Welt]. Vol. 19 of Tsuvaiku zenshu. 19 vols. 1961-1965. Translated with an afterword and annotations by Toku Saruta. 350/(2)p. 4 leaves of photographs [Moscow during the 1928 centennial celebrations of Tolstoi's birth; Gustav Mahler; Albert Schweitzer; Arturo Toscanini]. Reprinted in 1974 as Vol. 21 of Tsuvaiku zenshu. 21 vols. 1972-1976\n\n'''Contents:'''\n\nGeijutsu sozo no himitsu [Das Geheimnis des künstlerischen Schaffens], pp. 5-36\nKino no Wi'in [Das Wien von gestern], pp. 37-66\nShukyoteki shakaiteki shisoka to shiteno Torusutoi [Tolstoi als religiöser und sozialer Denker], pp. 67-94\nRoshia kiko [Reise nach Rußland], pp. 95-148\n1914nen to kon'nichi [1914 und heute], pp. 149-158\nGusutafu Mara no kaiki [Gustav Mahlers Wiederkehr], pp. 159-175\nRoman Roran [Romain Rolland. Lecture 1926], pp. 176-203\nYakobu Vassaman [Jakob Wassermann], pp. 204-233\nShomotsu no yakuwari ni tsuite [Das Buch als Eingang zur Welt], pp. 234-248\nGete no shi ni yosete [Zu Goethes Gedichten], pp. 249-264\nHansu Karossa [Hans Carossa. Brief an einen französischen Freund], pp. 265-273\nRiruke tono betsuri [Abschied von Rilke], pp. 274-302\nWasurerarenu taiken [Unvergeßliches Erlebnis. Ein Tag bei Albert Schweitzer], pp. 303-318\nAruturo Tosukani [Arturo Toscanini. Ein Bildnis], pp. 319-334\nBuruno Varuta [Bruno Walter. Kunst der Hingabe], pp. 335-340\nYakuchu [Annotations by Toku Saruta], pp. 341-346\nYakusha no atogaki [Afterword by Toku Saruta], pp. 347-350\nYakusha ryakureki [Biographical sketch of the translator], p. (352)\n\n\n\n",Essays / Volumes (Japanese),Essays,Post-WWII (1943-1980)
1286,5448,Entkettung,Entkettung,"[Entkettung] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 94, p. 156 [Translated by Yan Zhu]\n\n",2000.0,[Entkettung] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing,,Chinese,,"[Entkettung] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 94, p. 156 [Translated by Yan Zhu]\n\n",Poetry / Individual Poems (Chinese),Poetry,Late 20th Century (1981-2000)
1287,5449,Ein paar Verse. . .,Ein paar Verse. . .,"[Ein paar Verse. . .] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 109, p. 191 [Translated by Yan Zhu]\n\n",2000.0,[Ein paar Verse. . .] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing,,Chinese,,"[Ein paar Verse. . .] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 109, p. 191 [Translated by Yan Zhu]\n\n",Poetry / Individual Poems (Chinese),Poetry,Late 20th Century (1981-2000)
1288,5450,Einsamkeit,Einsamkeit,"[Einsamkeit] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 36, pp. 43-44 [Translated by Yan Zhu]\n\n",2000.0,[Einsamkeit] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing,,Chinese,,"[Einsamkeit] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 36, pp. 43-44 [Translated by Yan Zhu]\n\n",Poetry / Individual Poems (Chinese),Poetry,Late 20th Century (1981-2000)
581,42946,"""Jimuo huangchuan lu""",Geschichte eines Unterganges,"""Jimuo huangchuan lu"" [Geschichte eines Unterganges] in:\n\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 1, No. 15, pp. 223-257\n\n\n'''See also:''' '''[1]'''. Guifu shichong\n\n\n",1998.0,"""Jimuo huangchuan lu"" [Geschichte eines Unterganges] in:\n\nCiweige wenji [Taiyuan/Xi'an",See also,Chinese,,"""Jimuo huangchuan lu"" [Geschichte eines Unterganges] in:\n\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 1, No. 15, pp. 223-257\n\n\n'''See also:''' '''[1]'''. Guifu shichong\n\n\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
2456,51265,"''Der Kampf mit dem Dämon. Stefan Zweigs literarische Typisierung des Genialischen''. 174p. Hamburg: Verlag Dr. Kovaā, 2004","Schriftenreihe Studien zur Germanistik. Band 9 / Dissertation, Universität Bochum, 2004","''Der Kampf mit dem Dämon. Stefan Zweigs literarische Typisierung des Genialischen''. 174p. Hamburg: Verlag Dr. Kovaā, 2004 [Schriftenreihe Studien zur Germanistik. Band 9 / Dissertation, Universität Bochum, 2004]\n\n'''Contents:'''\n\nEinleitung, p",2004.0,Dr,Hamburg,German,174.0,"''Der Kampf mit dem Dämon. Stefan Zweigs literarische Typisierung des Genialischen''. 174p. Hamburg: Verlag Dr. Kovaā, 2004 [Schriftenreihe Studien zur Germanistik. Band 9 / Dissertation, Universität Bochum, 2004]\n\n'''Contents:'''\n\nEinleitung, pp. 9-14\nDie Gesaltung des Genies vom Naturalismus bis zur Weimarer Republik, pp. 15-30\nStefan Zweigs literarische Typisierung des Genialischen, pp. 31-36\nStefan Zweigs literarische Typisierung des Genialischen in ''Der Kampf mit dem Dämon'', pp. 37-92\nZweig vs. Litzmann, Meyer-Benfey und Römer bei seiner literarischen Darstellung von Hölderlin, Kleist und Nietzsche, pp. 93-138\nDer Sprachstil in ''Der Kampf mit dem Dämon'', pp. 139-164\nZusammenfassung, pp. 165-168\nLiteraturverzeichnis, pp. 169-174\n\n\n",Secondary Literature / Authors (German),Secondary Literature,Contemporary (after 2000)
760,42099,''',1964,"'''[1964]: Sasta Sahitya Mandal, New Delhi'''\n\n'''Volumes'''\n\n''Jindagi damv par'' [Vierundzwanzig Stunden aus dem Leben einer Frau]. Translated with a foreword by Yashpal Jain. 150p. Reprinted 1991\n\n'''Contents:'''\n\nDo shabd [Translator's fo",1964.0,'''[1964]: Sasta Sahitya Mandal,Contents,Hindi,150.0,"'''[1964]: Sasta Sahitya Mandal, New Delhi'''\n\n'''Volumes'''\n\n''Jindagi damv par'' [Vierundzwanzig Stunden aus dem Leben einer Frau]. Translated with a foreword by Yashpal Jain. 150p. Reprinted 1991\n\n'''Contents:'''\n\nDo shabd [Translator's foreword], pp. 6-9\nJindagi damv par [Vierundzwanzig Stunden aus dem Leben einer Frau], pp. 10-91\nAparchita ka patra [Brief einer Unbekannten], pp. 92-150 \n\n\n\n'''See:''' Ek stree ki jindagi ke chaubees\n\n\n",Fiction / Volumes (Hindi),Fiction,Post-WWII (1943-1980)
1619,6234,"\n""Yihouji"" in Maizhelun de gongji (zhuan)",Changsha 1982,"\n""Yihouji"" in Maizhelun de gongji (zhuan) [Changsha 1982], No. 4, p. 263 [An afterword to this volume by Quinsun Jing, Xinlong Fan, and Le'an Zang]\n\n\n",1982.0,"\n""Yihouji"" in Maizhelun de gongji (zhuan) [Changsha",,Chinese,,"\n""Yihouji"" in Maizhelun de gongji (zhuan) [Changsha 1982], No. 4, p. 263 [An afterword to this volume by Quinsun Jing, Xinlong Fan, and Le'an Zang]\n\n\n",Secondary Literature / Authors (Chinese),Secondary Literature,Late 20th Century (1981-2000)
1289,5452,Stille Größe,Stille Größe,"[Stille Größe] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 22, pp. 28-29 [Translated by Yan Zhu]\n\n",2000.0,[Stille Größe] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing,,Chinese,,"[Stille Größe] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 22, pp. 28-29 [Translated by Yan Zhu]\n\n",Poetry / Individual Poems (Chinese),Poetry,Late 20th Century (1981-2000)
1161,4871,,Category:Historical Studies (Chinese),,,,,Chinese,,,Historical Studies (Chinese),Historical Studies (Chinese),
873,36863,''',1998,"'''[1998]: Xiyuan Chubanshe, Beijing'''\n\n''Jingshen liaofa: Meisimo'er, Mali Beike-Aidi, Fuluoyide '' [Die Heilung durch den Geist: Mesmer, Mary Baker-Eddy, Freud]. Translated by Wei Wang. 16/312p. Beijing: Xiyuan Chubanshe, 1998\n\n'''Contents:'''",1998.0,'''[1998]: Xiyuan Chubanshe,Jingshen liaofa,Chinese,312.0,"'''[1998]: Xiyuan Chubanshe, Beijing'''\n\n''Jingshen liaofa: Meisimo'er, Mali Beike-Aidi, Fuluoyide '' [Die Heilung durch den Geist: Mesmer, Mary Baker-Eddy, Freud]. Translated by Wei Wang. 16/312p. Beijing: Xiyuan Chubanshe, 1998\n\n'''Contents:'''\n\nYinyan [Zweig's introduction], pp. 1-16\nFelangzi Andong Meisimo'er [Franz Anton Mesmer], pp. 1-85\nMali Beike-Aidi [Mary Baker-Eddy], pp. 86-219\nXigemengde Fuluoyide [Sigmund Freud], pp. 220-312\n\n\n'''[2000]: Anhui Wenyi Chubanshe, Hefei'''\n\n''Jingshen liaofa: Meisimo'er, Mali Beike-Aidi, Fuluoyide'' [Die Heilung durch den Geist: Mesmer, Mary Baker-Eddy, Freud]. Translated by Xiliang Shen. 312p. Hefei: Anhui Wenyi Chubanshe, 2000\n\n'''Contents:'''\n\nYinyan [Zweig's introduction], pp. 1-16\nFelangzi Andong Meisimo'er [Franz Anton Mesmer], pp. 1-85\nMali Beike-Aidi [Mary Baker-Eddy], pp. 86-219\nXigemengde Fuluoyide [Sigmund Freud], pp. 220-312\n\n\n'''[2002]: Mi'nabeier Chubanshe, T'aipei'''\n\n''Jingshen liaofa: Meisimo'er, Mali Beike-Aidi, Fuluoyide'' [Die Heilung durch den Geist: Mesmer, Mary Baker-Eddy, Freud]. Translated by Wei Wang. 319p.\n\n'''Contents:'''\n\nYinyan [Zweig's introduction], pp. 1-26\nFelangzi Andong Meisimo'er [Franz Anton Mesmer], pp. 27-106\nMali Beike-Aidi [Mary Baker-Eddy], pp. 107-231\nXigemengde Fuluoyide [Sigmund Freud], pp. 232-319\n\n\n\n",Historical Studies / Volumes (Chinese),Historical Studies,Late 20th Century (1981-2000)
1290,5453,Mädchen vor dem Bildnis einer Bacchantin,Mädchen vor dem Bildnis einer Bacchantin,"[Mädchen vor dem Bildnis einer Bacchantin] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 111, pp. 193-194 [Translated by Yan Zhu]\n\n",2000.0,[Mädchen vor dem Bildnis einer Bacchantin] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing,,Chinese,,"[Mädchen vor dem Bildnis einer Bacchantin] in Yin xian ji. Zaonian de huahuan. Xin de lücheng [Beijing 2000], No. 111, pp. 193-194 [Translated by Yan Zhu]\n\n",Poetry / Individual Poems (Chinese),Poetry,Late 20th Century (1981-2000)
582,42947,"""Jiushufan Mende'er""",Buchmendel,"""Jiushufan Mende'er"" [Buchmendel] in:\n\nCiweige jingdian xiaoshuo [Yanji, 2000], Vol. 2, No. 15, pp. 549-579\n\n\n'''See also:''' '''[1]'''. Jiushushang Mende'er\n",2000.0,"""Jiushufan Mende'er"" [Buchmendel] in:\n\nCiweige jingdian xiaoshuo [Yanji",See also,Chinese,,"""Jiushufan Mende'er"" [Buchmendel] in:\n\nCiweige jingdian xiaoshuo [Yanji, 2000], Vol. 2, No. 15, pp. 549-579\n\n\n'''See also:''' '''[1]'''. Jiushushang Mende'er\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
986,3780,Jiushufan Mende'er,,Jiushufan Mende'er,,,,,,Jiushufan Mende'er,,,
974,43547,"""Jiushushang Mende'er""",Buchmendel,"""Jiushushang Mende'er"" [Buchmendel] in:\n\nCiweige ji [Beijing, 2000], No. 8, pp. 228-260\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 2, No. 5, pp. 198-225\nCiweige xiaoshuo ji [Tianjin, 1982], No. 13, pp. 427-454\nCiweige xiaoshuo ji [Beijing, 1997],",2000.0,"""Jiushushang Mende'er"" [Buchmendel] in:\n\nCiweige ji [Beijing",See also,Chinese,,"""Jiushushang Mende'er"" [Buchmendel] in:\n\nCiweige ji [Beijing, 2000], No. 8, pp. 228-260\nCiweige wenji [Taiyuan/Xi'an, 1998], Vol. 2, No. 5, pp. 198-225\nCiweige xiaoshuo ji [Tianjin, 1982], No. 13, pp. 427-454\nCiweige xiaoshuo ji [Beijing, 1997], Vol. 3, No. 24, pp. 125-153\nCiweige xiaoshuo jingxuan [Beijing, 2003], No. 11, pp. 383-405\nCiweige xiaoshuo quanji [Xi'an, 1995], Vol. 3, No. 46, pp. 567-592\nQinggan de miwang [Nanjing, 1998], No. 9, pp. 312-336\nXiangqi de gushi [Beijing, 1985], No. 5, pp. 93-124\nXiangqi de gushi [Beijing, 2000/2], No. 8, pp. 228-260\n\n\n'''See also:''' '''[1]'''. Jiushufan Mende'er\n\n",Fiction / Individual Stories (Chinese),Fiction,Late 20th Century (1981-2000)
2193,9585,"''The Austrian Mind. An Intellectual and Social History, 1848-1938''. Berkeley/Los Angeles/London: University of California Press, 1972","Reprinted 1976, 1983","''The Austrian Mind. An Intellectual and Social History, 1848-1938''. Berkeley/Los Angeles/London: University of California Press, 1972 [Reprinted 1976, 1983]. Zweig references, pp. 27 [Note 30, p. 409], 30-31, 51, 118 [Note 8, p. 421], 122, 166 [Not",1848.0,''The Austrian Mind. An Intellectual and Social History,London,English,643.0,"''The Austrian Mind. An Intellectual and Social History, 1848-1938''. Berkeley/Los Angeles/London: University of California Press, 1972 [Reprinted 1976, 1983]. Zweig references, pp. 27 [Note 30, p. 409], 30-31, 51, 118 [Note 8, p. 421], 122, 166 [Note 5, p. 430], 179 [Note 37, p. 433], 212, 358 [Note 2, p. 466], 402, 484, Index p. 515\n\n'''French translation'''\n\n'' L'Esprit viennois. Une histoire intellectuelle et sociale 1848-1938''. Translated by Pierre-Emmanuel Dauzat. XVII/643p. Paris: Presses Universitraires de France, 1991 [Quadrige, 124]. Zweig references, pp. 28 [Note 34, p. 475], 32-33 [Note 2, p. 477], 55, 130 [Note 8, p. 496], 135, 138 [Note 33, p. 499], 204 [Note 6, p. 520], 218 [Note 46, pp. 525-526], 255, 417 [Note 3, p. 576. See also Note 1], 466, 479 [Note 2], 512 [Note 8], 605, 643\n\n\n",Secondary Literature / Authors (English); Secondary Literature / Authors (French),Secondary Literature,Pre-Zweig (before 1881)
